575	東
576	冬
577	董
578	懂
579	動
580	棟
581	侗
582	恫
583	凍
584	洞
585	兜
586	抖
587	鬥
588	陡
589	豆
590	逗
591	痘
592	都
593	督
594	毒
595	犢
596	獨
597	讀
598	堵
599	睹
600	賭
601	杜
602	鍍
603	肚
604	度
605	渡
606	妒
607	端
608	短
609	鍛
610	段
611	斷
612	緞
613	堆
614	兑
615	隊
616	對
617	墩
618	噸
619	蹲
620	敦
621	頓
622	囤
623	鈍
624	盾
625	遁
626	掇
627	哆
628	多
629	奪
630	垛
631	躲
632	朵
633	跺
634	舵
635	剁
636	惰
637	墮
638	蛾
639	峨
640	鵝
641	俄
642	額
643	訛
644	娥
645	惡
646	厄
647	扼
648	遏
649	鄂
650	餓
651	恩
652	而
653	兒
654	耳
655	爾
656	餌
657	洱
658	二
659	貳
660	發
661	罰
662	筏
663	伐
664	乏
665	閥
666	法
667	珐
668	藩
669	帆
670	番
671	翻
672	樊
673	礬
674	釩
675	繁
676	凡
677	煩
678	反
679	返
680	範
681	販
682	犯
683	飯
684	泛
685	坊
686	芳
687	方
688	肪
689	房
690	防
691	妨
692	仿
693	訪
694	紡
695	放
696	菲
697	非
698	啡
699	飛
700	肥
701	匪
702	誹
703	吠
704	肺
705	廢
706	沸
707	費
708	芬
709	酚
710	吩
711	氛
712	分
713	紛
714	墳
715	焚
716	汾
717	粉
718	奮
719	份
720	忿
721	憤
722	糞
723	豐
724	封
725	楓
726	蜂
727	峰
728	鋒
729	風
730	瘋
731	烽
732	逢
733	馮
734	縫
735	諷
736	奉
737	鳳
738	佛
739	否
740	夫
741	敷
742	膚
743	孵
744	扶
745	拂
746	輻
747	幅
748	氟
749	符
750	伏
751	俘
752	服
753	浮
754	涪
755	福
756	袱
757	弗
758	甫
759	撫
760	輔
761	俯
762	釜
763	斧
764	脯
765	腑
766	府
767	腐
768	赴
769	副
770	覆
771	賦
772	復
773	傅
774	付
775	阜
776	父
777	腹
778	負
779	富
780	訃
781	附
782	婦
783	縛
784	咐
785	噶
786	嘎
787	該
788	改
789	概
790	鈣
791	蓋
792	溉
793	幹
794	甘
795	杆
796	柑
797	竿
798	肝
799	趕
800	感
801	秆
802	敢
803	贛
804	岡
805	剛
806	鋼
807	缸
808	肛
809	綱
810	崗
811	港
812	杠
813	篙
814	皋
815	高
816	膏
817	羔
818	糕
819	搞
820	鎬
821	稿
822	告
823	哥
824	歌
825	擱
826	戈
827	鴿
828	胳
829	疙
830	割
831	革
832	葛
833	格
834	蛤
835	閣
836	隔
837	鉻
838	個
839	各
840	給
841	根
842	跟
843	耕
844	更
845	庚
846	羹
847	埂
848	耿
849	梗
850	工
851	攻
852	功
853	恭
854	龔
855	供
856	躬
857	公
858	宫
859	弓
860	鞏
861	汞
862	拱
863	貢
864	共
865	鈎
866	勾
867	溝
868	苟
869	狗
870	垢
871	構
872	購
873	够
874	辜
875	菇
876	咕
877	箍
878	估
879	沽
880	孤
881	姑
882	鼓
883	古
884	蠱
885	骨
886	谷
887	股
888	故
889	顧
890	固
891	雇
892	刮
893	瓜
894	剮
895	寡
896	挂
897	褂
898	乖
899	拐
900	怪
901	棺
902	關
903	官
904	冠
905	觀
906	管
907	館
908	罐
909	慣
910	灌
911	貫
912	光
913	廣
914	逛
915	瑰
916	規
917	圭
918	硅
919	歸
920	龜
921	閨
922	軌
923	鬼
924	詭
925	癸
926	桂
927	櫃
928	跪
929	貴
930	劊
931	輥
932	滚
933	棍
934	鍋
935	郭
936	國
937	果
938	裹
939	過
940	哈
941	骸
942	孩
943	海
944	氦
945	亥
946	害
947	駭
948	酣
949	憨
950	邯
951	韓
952	含
953	涵
954	寒
955	函
956	喊
957	罕
958	翰
959	撼
960	捍
961	旱
962	憾
963	悍
964	焊
965	汗
966	漢
967	夯
968	杭
969	航
970	壕
971	嚎
972	豪
973	毫
974	郝
975	好
976	耗
977	號
978	浩
979	呵
980	喝
981	荷
982	菏
983	核
984	禾
985	和
986	何
987	合
988	盒
989	貉
990	閡
991	河
992	涸
993	赫
994	褐
995	鶴
996	賀
997	嘿
998	黑
999	痕
1000	很
1001	狠
1002	恨
1003	哼
1004	亨
1005	横
1006	衡
1007	恒
1008	轟
1009	哄
1010	烘
1011	虹
1012	鴻
1013	洪
1014	宏
1015	弘
1016	紅
1017	喉
1018	侯
1019	猴
1020	吼
1021	厚
1022	候
1023	後
1024	呼
1025	乎
1026	忽
1027	瑚
1028	壺
1029	葫
1030	胡
1031	蝴
1032	狐
1033	糊
1034	湖
1035	弧
1036	虎
1037	唬
1038	護
1039	互
1040	滬
1041	户
1042	花
1043	嘩
1044	華
1045	猾
1046	滑
1047	畫
1048	劃
1049	化
1050	話
1051	槐
1052	徊
1053	懷
1054	淮
1055	壞
1056	歡
1057	環
1058	桓
1059	還
1060	緩
1061	换
1062	患
1063	唤
1064	痪
1065	豢
1066	焕
1067	涣
1068	宦
1069	幻
1070	荒
1071	慌
1072	黄
1073	磺
1074	蝗
1075	簧
1076	皇
1077	凰
1078	惶
1079	煌
1080	晃
1081	幌
1082	恍
1083	謊
1084	灰
1085	揮
1086	輝
1087	徽
1088	恢
1089	蛔
1090	回
1091	毁
1092	悔
1093	慧
1094	卉
1095	惠
1096	晦
1097	賄
1098	穢
1099	會
1100	燴
1101	匯
1102	諱
1103	誨
1104	繪
1105	葷
1106	昏
1107	婚
1108	魂
1109	渾
1110	混
1111	豁
1112	活
1113	伙
1114	火
1115	獲
1116	或
1117	惑
1118	霍
1119	貨
1120	禍
1121	擊
1122	圾
1123	基
1124	機
1125	畸
1126	稽
1127	積
1128	箕
1129	肌
1130	饑
1131	迹
1132	激
1133	譏
1134	鷄
1135	姬
1136	績
1137	緝
1138	吉
1139	極
1140	棘
1141	輯
1142	籍
1143	集
1144	及
1145	急
1146	疾
1147	汲
1148	即
1149	嫉
1150	級
1151	擠
1152	幾
1153	脊
1154	己
1155	薊
1156	技
1157	冀
1158	季
1159	伎
1160	祭
1161	劑
1162	悸
1163	濟
1164	寄
1165	寂
1166	計
1167	記
1168	既
1169	忌
1170	際
1171	妓
1172	繼
1173	紀
1174	嘉
1175	枷
1176	夾
1177	佳
1178	家
1179	加
1180	莢
1181	頰
1182	賈
1183	甲
1184	鉀
1185	假
1186	稼
1187	價
1188	架
1189	駕
1190	嫁
1191	殲
1192	監
1193	堅
1194	尖
1195	箋
1196	間
1197	煎
1198	兼
1199	肩
1200	艱
1201	奸
1202	緘
1203	繭
1204	檢
1205	柬
1206	碱
1207	鹼
1208	揀
1209	撿
1210	簡
1211	儉
1212	剪
1213	减
1214	薦
1215	檻
1216	鑒
1217	踐
1218	賤
1219	見
1220	鍵
1221	箭
1222	件
1223	健
1224	艦
1225	劍
1226	餞
1227	漸
1228	濺
1229	澗
1230	建
1231	僵
1232	姜
1233	將
1234	漿
1235	江
1236	疆
1237	蔣
1238	槳
1239	奬
1240	講
1241	匠
1242	醬
1243	降
1244	蕉
1245	椒
1246	礁
1247	焦
1248	膠
1249	交
1250	郊
1251	澆
1252	驕
1253	嬌
1254	嚼
1255	攪
1256	鉸
1257	矯
1258	僥
1259	脚
1260	狡
1261	角
1262	餃
1263	繳
1264	絞
1265	剿
1266	教
1267	酵
1268	轎
1269	較
1270	叫
1271	窖
1272	揭
1273	接
1274	皆
1275	秸
1276	街
1277	階
1278	截
1279	劫
1280	節
1281	桔
1282	杰
